id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1878247059184365813,"Yuk, kita bikin tahun 2025 ini jadi milik kita dalam mewujudkan impian, 
Sis ‘N Bro..🫶🌹
 
#SemangatBaru
#Gaspol2025
#TahunBaru2025
#SemangatSolidaritas
#SolidaritasTanpaBatas 
#IndonesiaMaju
#PSI https://t.co/EqpwcDxoIq",https://x.com/psi_id/status/1878247059184365813,tweet,DPP PSI,@psi_id,Jakarta Capital Region,,"#SemangatBaru,#Gaspol2025,#TahunBaru2025,#SemangatSolidaritas,#SolidaritasTanpaBatas,#IndonesiaMaju,#PSI",32,0,0,7,327,0,1/12/2025 8:06,"https://pbs.twimg.com/media/GhDfvB0aAAEIsoJ.jpg,https://pbs.twimg.com/media/GhDfvBua0AAUp_-.jpg,https://pbs.twimg.com/media/GhDfvBzawAAJ745.jpg",
1878018603150385614,"Mulai Tahun dengan Cerdas: Simak 5 Tips Resolusi Keuangan Ini https://t.co/vKvKeBXDdV 
#TipsKeuangan #Tabungan #TahunBaru2025 #Resolusi2025",https://x.com/bartno/status/1878018603150385614,tweet,Ibnu Usmar,@bartno,Jakarta,,"#TipsKeuangan,#Tabungan,#TahunBaru2025,#Resolusi2025",0,0,0,0,1,0,1/11/2025 16:58,,
1878000424000901468,"Kirim dipan dan meja rias Jakarta
Untuk pemesanan hubungi kontak kami dibawah ini ya!
📞082241077376
📍Jl. Nasional Blora-Cepu, Watulumbung, Jiken, Kec. Jiken, Kab. Blora Jawa Tengah.
#dipan #mejarias #tahunbaru2025 #awaltahun https://t.co/t6I69FmXiZ",https://x.com/BLORAJATI_1/status/1878000424000901468,tweet,BLORA JATI PROJECT,@BLORAJATI_1,"Blora, Indonesia",,"#dipan,#mejarias,#tahunbaru2025,#awaltahun",0,0,0,0,13,0,1/11/2025 15:46,https://pbs.twimg.com/ext_tw_video_thumb/1878000135793459200/pu/img/B7bq9nHKr7cFcw6t.jpg,https://video.twimg.com/ext_tw_video/1878000135793459200/pu/vid/avc1/720x1280/H7ANRG9AqIdgUDXd.mp4?tag=12
1877987090409075119,"Mari bersama-sama mewujudkan visi Rektor ITS dan membawa kampus ini menuju masa depan yang lebih gemilang!

#ITSCampus
#ITSSurabaya
#ITSWorldClassUniversity
#Vivat
#PidatoAwalTahun
#TahunBaru2025",https://x.com/its_campus/status/1877987090409075119,tweet,Institut Teknologi Sepuluh Nopember,@its_campus,"Kota Surabaya, Jawa Timur",,"#ITSCampus,#ITSSurabaya,#ITSWorldClassUniversity,#Vivat,#PidatoAwalTahun,#TahunBaru2025",0,0,0,1,172,0,1/11/2025 14:53,,
1877703302994858207,"Terimakasih sebelumnya buat 2024, tahun itu aku banyak pelajaran selama aku berisolasi alias hibernasi.

Dan sekarang menyambut 2025 penuh dengan kegembiraan, semangat baru dan berjuang menuju hal yang baik dan masa yang terbaik dari Tuhan 😎😇🥰🥳

#Bandung #tahunbaru2025 https://t.co/NzKyisj6cX",https://x.com/sca_frisca/status/1877703302994858207,tweet,Frisca A Maharti,@sca_frisca,Bandung,,"#Bandung,#tahunbaru2025",0,0,0,0,6,0,1/10/2025 20:05,https://pbs.twimg.com/media/Gg7v7gjbAAAI4XQ.jpg,
1877685974068539670,"Makluman📌

Info Perkhidmatan Perpustakaan UMSKAL tahun 2025

#TahunBaru2025
#PerpustakaanUMSKAL https://t.co/iysjJm72uu",https://x.com/Libkal_UMS/status/1877685974068539670,tweet,Perpustakaan UMSKAL,@Libkal_UMS,Wilayah Persekutuan Labuan,,"#TahunBaru2025,#PerpustakaanUMSKAL",0,0,0,0,1,0,1/10/2025 18:56,https://pbs.twimg.com/media/Gg7hcUca0AAKVcH.jpg,
1877584320937984443,"Dukung Asta Cita Presiden Prabowo
Polsek TPTM Gelar Penyuluhan Anti Narkoba di SMPN 1 Tanah Putih Tanjung Melawan

https://t.co/UT7sbs0feO

#salampresisi #polisiindonesia #antinarkoba #tahunbaru2025 #fyp  #jangkauanluas #semuaorang #sorotan https://t.co/IsooGwmufu",https://x.com/PolsekTj/status/1877584320937984443,tweet,polsek Tanah Putih Tj Melawan_official,@PolsekTj,"Tanah Putih Tanjung Melawan, I",,"#salampresisi,#polisiindonesia,#antinarkoba,#tahunbaru2025,#fyp,#jangkauanluas,#semuaorang,#sorotan",0,0,0,0,7,0,1/10/2025 12:12,https://pbs.twimg.com/media/Gg6E--NawAARcHx.jpg,
1877566744748851699,"Electrizen,

Dimulai dari langkah kecil, kita nyalakan perubahan dengan energi baru. Saatnya, kita bersiap untuk menyongsong masa depan, dengan semangat keberlanjutan.

Selamat Tahun Baru 2025.

#PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy #Swasembadaenergi
#TahunBaru2025 https://t.co/SgPsJ13mEo",https://x.com/diniariani1986/status/1877566744748851699,tweet,Dini Ariani,@diniariani1986,Malang - Jawa Timur - Indonesi,,"#PLN,#PLNUntukIndonesia,#AcceleratingRenewableEnergy,#Swasembadaenergi,#TahunBaru2025",0,0,0,0,7,0,1/10/2025 11:02,https://pbs.twimg.com/ext_tw_video_thumb/1877566677732458496/pu/img/fRe3B1gJMG1MEv0A.jpg,https://video.twimg.com/ext_tw_video/1877566677732458496/pu/vid/avc1/1280x720/0hFkZ7avEc8D965K.mp4?tag=12
1877279406768410900,"Menjenguk Warga Cibingbin Blok Wage Yang Rumahnya Kebakaran
#peduliumatmelayanirakyat
#pkbsolusibangsa
#tahunbaru2025
@cakiminow
@hasanuddinwahid
@jazilulfawaid_real
@syaifulhooda
@hanifdhakiri
@cucunsyamsurijal
@idafauziyahnu
@halimiskandarnu
@ajam_acep_jamaludin
@dpp_pkb https://t.co/W7rGWvtY5i",https://x.com/MochGozali_dp4/status/1877279406768410900,tweet,H. Moch Gozali,@MochGozali_dp4,,"@cakimiNOW,@SyaifulHooda,@hanifdhakiri,@halimiskandarnu,@DPP_PKB","#peduliumatmelayanirakyat,#pkbsolusibangsa,#tahunbaru2025",0,0,0,0,17,0,1/9/2025 16:01,"https://pbs.twimg.com/media/Gg1vqiUa8AA2gO1.jpg,https://pbs.twimg.com/media/Gg1vqiUasAEj5c9.jpg,https://pbs.twimg.com/media/Gg1vqiTaMAEUyhm.jpg,https://pbs.twimg.com/media/Gg1vqiYaMAEwRsn.jpg",
1877270345775776056,"Jalan-jalan sampai Uluru
Jangan lupa payung abu-abu
Selamat menyambut tahun baru
Semoga kita semua sukses selalu
Selamat Tahun Baru 2025

Salam Diplomasi!

#IniDiplomasi #IndonesiainPerth 
#TahunBaru2025 #2024Wrapped 
#KJRIPrestasi https://t.co/Gi5uQSx33i",https://x.com/IndonesiaInWA/status/1877270345775776056,tweet,Indonesian Consulate General Perth,@IndonesiaInWA,"East Perth, Perth (WA)",,"#IniDiplomasi,#IndonesiainPerth,#TahunBaru2025,#2024Wrapped,#KJRIPrestasi",0,0,1,1,41,0,1/9/2025 15:25,https://pbs.twimg.com/ext_tw_video_thumb/1877270285872934912/pu/img/gw96EwyaL6e7DOeu.jpg,https://video.twimg.com/ext_tw_video/1877270285872934912/pu/vid/avc1/848x480/T3VjrNpZFg2L-53g.mp4?tag=12
1877158331531350134,"Electrizen, hidup ini berawal dari sebuah mimpi.

Selamat Tahun Baru 2025.

Energi Baru untuk Awal Perubahan
dan Semangat Keberlanjutan.

#PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy #Swasembadaenergi
#TahunBaru2025 https://t.co/JkRmWbMPEZ",https://x.com/Albert_Jyp/status/1877158331531350134,tweet,Albert.Jyp,@Albert_Jyp,,,"#PLN,#PLNUntukIndonesia,#AcceleratingRenewableEnergy,#Swasembadaenergi,#TahunBaru2025",0,0,0,0,2,0,1/9/2025 7:59,https://pbs.twimg.com/ext_tw_video_thumb/1877158253525901312/pu/img/ER8hx1pT2nZfP7gh.jpg,https://video.twimg.com/ext_tw_video/1877158253525901312/pu/vid/avc1/1280x720/lRFzWoUPR0rbj8ZN.mp4?tag=12
1877158059933409462,"Electrizen, hidup ini berawal dari sebuah mimpi.

Selamat Tahun Baru 2025.

Energi Baru untuk Awal Perubahan
dan Semangat Keberlanjutan.

#PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy #Swasembadaenergi
#TahunBaru2025 https://t.co/B7OBE1zScf",https://x.com/Adi_Jyp1/status/1877158059933409462,tweet,Adi.Jyp,@Adi_Jyp1,,,"#PLN,#PLNUntukIndonesia,#AcceleratingRenewableEnergy,#Swasembadaenergi,#TahunBaru2025",0,0,0,0,2,0,1/9/2025 7:58,https://pbs.twimg.com/ext_tw_video_thumb/1877157957793890304/pu/img/5QF0ltKVgbkUdQWh.jpg,https://video.twimg.com/ext_tw_video/1877157957793890304/pu/vid/avc1/1280x720/K9L4HP5nYj13BlDB.mp4?tag=12
1877112325792043394,"Tambah pemasukan mu di GOTO88 , klik link nya sekarang juga 

LINK : https://t.co/RmzlTEgmMC

#California #Trump #Jisoo #LingOrmxSmoothEendsItAll #slot #kamis #pagi #viral  #viralvideo #ViralVideos #Indonesia #tahunbaru2025 https://t.co/yC6rtOORpJ",https://x.com/goto88_/status/1877112325792043394,tweet,MAS GOTO88,@goto88_,,,"#California,#Trump,#Jisoo,#LingOrmxSmoothEendsItAll,#slot,#kamis,#pagi,#viral,#viralvideo,#ViralVideos,#Indonesia,#tahunbaru2025",0,0,0,1,130,0,1/9/2025 4:57,https://pbs.twimg.com/media/GgzXK4RWQAAzQav.png,
1876886713689120966,"Tim Manajemen Marcapada Brilian ingin mengucapkan selamat tahun baru untuk kalian semua! Semoga tahun ini jadi tahun yang penuh semangat, keceriaan, dan tentunya penuh kesempatan untuk mewujudkan cita-cita kalian.
#TahunBaru2025 #SemangatBaru #MeraihCitaCita #MarcapadaBrilian https://t.co/B166JqWXTP",https://x.com/mb_bimbel/status/1876886713689120966,tweet,marcapada brilian,@mb_bimbel,,,"#TahunBaru2025,#SemangatBaru,#MeraihCitaCita,#MarcapadaBrilian",0,0,0,0,3,0,1/8/2025 14:00,https://pbs.twimg.com/media/GgwKRk7bUAA-dkv.jpg,
1876812153224577313,"YayasanPahang: 7 Januari, Kuantan - Majlis Amanat Tahun Baru 2025 YP dan Kumpulan oleh YH Dato' Indera Mahmud Mohd Nawawi, Ketua Pegawai Eksekutif Yayasan Pahang.

#yp4u #yayasanpahang #amanat #tahunbaru2025 https://t.co/rRLQiWYoZK",https://x.com/razmanrahim/status/1876812153224577313,tweet,ʀᴀᴢᴍᴀɴ ʀᴀʜɪᴍ 🇲🇾,@razmanrahim,Malaysia,,"#yp4u,#yayasanpahang,#amanat,#tahunbaru2025",0,0,0,0,26,0,1/8/2025 9:04,https://pbs.twimg.com/ext_tw_video_thumb/1876791091586039808/pu/img/0mKndkpTaW89Zy5D.jpg,https://video.twimg.com/ext_tw_video/1876791091586039808/pu/vid/avc1/720x1280/9dw1zHqVLRUWLX4U.mp4?tag=12
1876811062701678645,"7 Januari, Kuantan - Majlis Amanat Tahun Baru 2025 YP dan Kumpulan oleh YH Dato' Indera Mahmud Mohd Nawawi, Ketua Pegawai Eksekutif Yayasan Pahang.

#yp4u #yayasanpahang #amanat #tahunbaru2025 https://t.co/ql766syWPz",https://x.com/YayasanPahang/status/1876811062701678645,tweet,Yayasan Pahang Official,@YayasanPahang,"Tanjung Lumpur, Kuantan",,"#yp4u,#yayasanpahang,#amanat,#tahunbaru2025",0,0,1,2,80,0,1/8/2025 9:00,https://pbs.twimg.com/ext_tw_video_thumb/1876791091586039808/pu/img/0mKndkpTaW89Zy5D.jpg,https://video.twimg.com/ext_tw_video/1876791091586039808/pu/vid/avc1/720x1280/9dw1zHqVLRUWLX4U.mp4?tag=12
1876811058033123431,"Jom tengok kami packing Al-Quran An Naim ada ukiran nama &lt;3

https://t.co/XmfTGrTqyM

#pustakadaruliman #tahunbaru2025 #hantarantunang #alquranukirannama https://t.co/Hp3OiPVSkv",https://x.com/galeridaruliman/status/1876811058033123431,tweet,Pustaka Darul Iman,@galeridaruliman,Pustaka Darul Iman,,"#pustakadaruliman,#tahunbaru2025,#hantarantunang,#alquranukirannama",0,0,0,0,6,0,1/8/2025 9:00,https://pbs.twimg.com/ext_tw_video_thumb/1876543533961879553/pu/img/QDcjhyAKDNUZFYcf.jpg,https://video.twimg.com/ext_tw_video/1876543533961879553/pu/vid/avc1/720x1280/lWe2dT4eoWInf1DE.mp4?tag=12
1876731280097714418,"Yang tahun lalu resolusinya belum terealisasi absen dulu!🙋‍♂️

Tenang..

Yuk, set ulang goals kamu di tahun 2025!

#tahunbaru #newyear #tahunbaru2025 #resolusitahunbaru #JelajAILokalSoloRaya #Aglonesia #KadinSurakarta
https://t.co/n5pEp7IkaZ",https://x.com/aglonesia_ai/status/1876731280097714418,tweet,aglonesia.ai,@aglonesia_ai,,,"#tahunbaru,#newyear,#tahunbaru2025,#resolusitahunbaru,#JelajAILokalSoloRaya,#Aglonesia,#KadinSurakarta",0,0,0,0,4,0,1/8/2025 3:42,,
1876487311271338482,"Selamat Tahun Baru 2025 #SahabatFrekuensi! 🎉✨  

Balai Monitor Spektrum Frekuensi siap mendukung konektivitas dan komunikasi yang aman, lancar, serta sesuai regulasi untuk Indonesia Maju di tahun yang baru! 📡🌍  

#TahunBaru2025 #Recap2024 #FrekuensiSatukanNegeri #Komdigi https://t.co/5w5jJkCYfm",https://x.com/balmonjakarta/status/1876487311271338482,tweet,Balai Monitor SFR Kelas I Jakarta,@balmonjakarta,"Ciracas, Jakarta Timur, 13730",,"#SahabatFrekuensi,#TahunBaru2025,#Recap2024,#FrekuensiSatukanNegeri,#Komdigi",0,0,0,0,24,0,1/7/2025 11:33,"https://pbs.twimg.com/media/GgqfMb6bYAAMxJ4.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1876487230749065216/pu/img/XGuavJZ7ThE9NUyl.jpg",https://video.twimg.com/ext_tw_video/1876487230749065216/pu/vid/avc1/720x1280/r-jMqzA2ggKC2Bv3.mp4?tag=12
1876486689096667273,"ADIK IPARKU BELUM JUGA MENIKAH  - Azza Karuma
Aku punya seorang adik ipar, namanya Fatoni. Secara umur dan finansial kukira dia sudah layak untuk menikah.
Namun ternyata...
https://t.co/cC6e3kk5y0 
#ShinTaeYongdipecat #novelrekomend #ceritadewasa #novelcore #tahunbaru2025 #fiksi https://t.co/trLbubzRK6",https://x.com/Karuma_azza/status/1876486689096667273,tweet,Azza Karuma,@Karuma_azza,,,"#ShinTaeYongdipecat,#novelrekomend,#ceritadewasa,#novelcore,#tahunbaru2025,#fiksi",1,0,0,0,1083,0,1/7/2025 11:31,"https://pbs.twimg.com/media/GgqesAka4AAEACT.jpg,https://pbs.twimg.com/media/GgqesC-a0AAJAMg.jpg,https://pbs.twimg.com/media/GgqesEtasAEyugl.jpg,https://pbs.twimg.com/media/GgqesNLbkAA6Oc8.jpg",
1876474917740482680,Aku dan kamu #tahunbaru2025 #hotelsantikabanyuwangi #liburan #jalanjalan #jawatan #pulaumerah #akudankamu #separuhnafas https://t.co/tPBxZ59rVn,https://x.com/WasitoD/status/1876474917740482680,tweet,ADI MUZAKKI,@WasitoD,"East Java, Indonesia",,"#tahunbaru2025,#hotelsantikabanyuwangi,#liburan,#jalanjalan,#jawatan,#pulaumerah,#akudankamu,#separuhnafas",0,0,0,4,8,0,1/7/2025 10:44,https://pbs.twimg.com/ext_tw_video_thumb/1876474879123521536/pu/img/A2AiFsNteDRtLwME.jpg,https://video.twimg.com/ext_tw_video/1876474879123521536/pu/vid/avc1/720x1280/NudIP9JHw1ceKOBI.mp4?tag=12
1876471679360368869,"Petugas Parkir Gacoan Raup Omset Kotor Hingga Rp 2 Juta Selama Liburan Tahun Baru
https://t.co/8Kh3Y52izr
#liburan #gacoan #tahunbaru #tahunbaru2025 #kabarterdepan",https://x.com/kabarterdepanID/status/1876471679360368869,tweet,Kabar Terdepan,@kabarterdepanID,"Mojokerto, Jawa Timur",,"#liburan,#gacoan,#tahunbaru,#tahunbaru2025,#kabarterdepan",0,0,1,0,54,0,1/7/2025 10:31,,
1876441478781980999,"Semoga tahun baru 2025 ini banyak membawa keberkahan dan kebahagiaan untuk kita semua ✨💖🙏

#TahunBaru2025 https://t.co/EmWLF2K6Mn",https://x.com/PamegatsariP69/status/1876441478781980999,tweet,Panji Pamegatsari,@PamegatsariP69,Indonesia 🇮🇩,,#TahunBaru2025,0,0,0,0,21,0,1/7/2025 8:31,https://pbs.twimg.com/media/Ggp1etqboAAKE8g.jpg,
1876312775003369751,"Pelajari strategi pemasaran digital untuk menjangkau konsumen lebih luas dan efektif. Daftar sekarang: https://t.co/7INWvcq3MQ

#DIGITAL #DigitalAssets #businesstips #TrainingTogether #Pelatihan #TahunBaru #TahunBaru2025 #B2CStrategy #MarketingSuccess https://t.co/SNoSPGqFoP",https://x.com/UrwaysI75982/status/1876312775003369751,tweet,urways indonesia,@UrwaysI75982,"Tangerang, Banten",,"#DIGITAL,#DigitalAssets,#businesstips,#TrainingTogether,#Pelatihan,#TahunBaru,#TahunBaru2025,#B2CStrategy,#MarketingSuccess",0,0,0,0,4,0,1/7/2025 0:00,https://pbs.twimg.com/media/Gfz7suKbwAAkfHy.jpg,
1876274044624117778,"Temukan Medan - Bimoli Klasik Pouch Minyak Goreng [2000 mL/6 pcs] di Blibli, lagi diskon 6% harganya jadi Rp232.000! Coba buka link-nya, deh: https://t.co/BfwwT3mc47

#blibli #tahunbaru2025 #minyakgoreng #viralterbaru #voucher",https://x.com/promoblibli_/status/1876274044624117778,tweet,PromoBlibli,@promoblibli_,,,"#blibli,#tahunbaru2025,#minyakgoreng,#viralterbaru,#voucher",0,0,0,0,17,0,1/6/2025 21:26,,
1876253170604900826,"2025 lebih sehat &amp; cantik

Hi, Guardian Angels! Ini dia kebiasaan yang ingin Mingu lakukan di 2025 agar hidup lebih sehat &amp; cantik!😍

Kalo kamu mau mulai kebiasaan baik apa nih? Comment di bawah, yuk!

#resolusi2025 #tahunbaru2025 #SeruDiGuardian https://t.co/i2QRkhbsVZ",https://x.com/GuardianID/status/1876253170604900826,tweet,Guardian Indonesia,@GuardianID,Indonesia,,"#resolusi2025,#tahunbaru2025,#SeruDiGuardian",0,0,1,0,108,0,1/6/2025 20:03,https://pbs.twimg.com/ext_tw_video_thumb/1876253151621529600/pu/img/FbLHCkxfakMxeV9A.jpg,https://video.twimg.com/ext_tw_video/1876253151621529600/pu/vid/avc1/720x720/q0Z268P50nA89fgy.mp4?tag=12
1876222179911578083,"HiFriends! Apa kabarnya nih di hari Senin pertama tahun 2025?🤩✨ 

Makin seru atau kerasa haru karena udah ganti tahun baru? 

Ceritain ke HiMin dong di kolom komentar~ 

#IndosatHiFi #TahunBaru2025 #BerasaKoneksinya https://t.co/YSnNidV71e",https://x.com/HiFicares/status/1876222179911578083,tweet,IndosatHiFiCares,@HiFicares,,,"#IndosatHiFi,#TahunBaru2025,#BerasaKoneksinya",33,0,0,1,1680,0,1/6/2025 18:00,"https://pbs.twimg.com/media/GgmgZYtWAAAIFZo.jpg,https://pbs.twimg.com/media/GgmgZg6WYAA1VdS.jpg",
1876218025357291540,"Tak mengapa jika hari esok tak baik2 sja.berbanggalah pd dirimu sdiri,yg selama ini mau bertahan dg ke gaduhan fikiran yg sengaja km lakukan../philosogi of overthinking/
#tahunbaru2025,ke enam",https://x.com/dalifah_ismi/status/1876218025357291540,tweet,153162li724.bunda,@dalifah_ismi,"Darussalam, Indonesia",,#tahunbaru2025,0,0,0,0,7,0,1/6/2025 17:43,,
1876180743229173772,"🎉 Tahun baru, promo baru! Nikmati FREE PUTIEN Seaweed Mini Shrimps di PUTIEN Puri Indah Mall! Cuma berlaku 1-31 Januari 2025. Yuk, jangan sampai kelewatan Fujian Specialty yang bikin nagih! 😋

👉 Cek infonya sekarang: https://t.co/u7B5djmu1k

#PromoPUTIEN #TahunBaru2025 #SeafoodLovers",https://x.com/katalogpromosi/status/1876180743229173772,tweet,KATALOGPROMOSI | Info DISKON / PROMO / SALE,@katalogpromosi,keliling mall nyari diskonan,,"#PromoPUTIEN,#TahunBaru2025",0,0,0,0,208,0,1/6/2025 15:15,https://pbs.twimg.com/media/GgmIcUibQAEb3CN.jpg,
1876176053288230996,"✨ Selamat Tahun Baru 2025! ✨  
Mari kita sambut tahun ini dengan semangat baru untuk mencapai *Kemandirian Finansial*! 💪💰  
Waktunya untuk merencanakan, berinvestasi, dan mewujudkan impian finansialmu. 🚀  

#KemandirianFinansial #TahunBaru2025 #Goals2025 #FinansialCerdas https://t.co/Rw4Qb7BKGl",https://x.com/mandirifinans/status/1876176053288230996,tweet,Kemandirian Finansial,@mandirifinans,Jl.Musi no. 33 Cideng Jakarta,,"#KemandirianFinansial,#TahunBaru2025,#Goals2025,#FinansialCerdas",0,0,0,0,7,0,1/6/2025 14:56,https://pbs.twimg.com/media/GgmELbdWsAAxdWK.jpg,
1876158492702331235,"Awali Tahun Baru dengan Energi Maksimal! 📷📷
DYNEX, solusi terbaik untuk forklift bisnis Anda!
#tahunbaru2025 #2025 #fyppp #baterai#bateraiforklift #bpsi #viral https://t.co/tRWIgd1ljy",https://x.com/Bpsiresmi/status/1876158492702331235,tweet,Bpsi Official,@Bpsiresmi,,,"#tahunbaru2025,#fyppp,#bpsi,#viral",0,0,0,0,24,0,1/6/2025 13:46,https://pbs.twimg.com/ext_tw_video_thumb/1876158353644408832/pu/img/I-O2E_AfIpiD8UEc.jpg,https://video.twimg.com/ext_tw_video/1876158353644408832/pu/vid/avc1/720x1280/qlxYMeNew5bYkYJs.mp4?tag=12
1876140769519775788,"Aiptu Nana Ajarkan Qur'an ke Warga Jambi: Saling Bantu dalam Kebaikan

https://t.co/BJnRokENEA

#salampresisi #polisiindonesia #poldariau #tahunbaru2025 #fyp  #jangkauanluas #semuaorang #sorotan https://t.co/seg2sJrPWL",https://x.com/PolsekTj/status/1876140769519775788,tweet,polsek Tanah Putih Tj Melawan_official,@PolsekTj,"Tanah Putih Tanjung Melawan, I",,"#salampresisi,#polisiindonesia,#poldariau,#tahunbaru2025,#fyp,#jangkauanluas,#semuaorang,#sorotan",0,0,0,0,5,0,1/6/2025 12:36,https://pbs.twimg.com/media/GglkFj8aEAA8xah.jpg,
1876138933635166714,"Aiptu Gusti, Polisi Penari yang Ajarkan Kesenian di Klungkung Bali

https://t.co/P0tzWQJ1Zx

#salampresisi #polisiindonesia #poldariau #tahunbaru2025 #fyp  #jangkauanluas #semuaorang #sorotan https://t.co/U2GGiz9TP9",https://x.com/PolsekTj/status/1876138933635166714,tweet,polsek Tanah Putih Tj Melawan_official,@PolsekTj,"Tanah Putih Tanjung Melawan, I",,"#salampresisi,#polisiindonesia,#poldariau,#tahunbaru2025,#fyp,#jangkauanluas,#semuaorang,#sorotan",0,0,0,0,5,0,1/6/2025 12:29,https://pbs.twimg.com/media/Ggliao7asAABPpX.jpg,
1876120498733830276,"Awal tahun ini diawali dengan tragedi memilukan. Serangan brutal di kamp pengungsian Jabalia, Gaza Utara, menewaskan dan melukai banyak anak tak berdosa. Rabu (1/1/2025)

Mereka kehilangan rumah, keluarga, dan harapan.

#fyp #ViralVideos #NewYear #TahunBaru2025 #Trending https://t.co/PQ1dblx4X8",https://x.com/knrpntb/status/1876120498733830276,tweet,KNRP NTB,@knrpntb,Nusa Tenggara Barat,,"#fyp,#ViralVideos,#NewYear,#TahunBaru2025,#Trending",0,0,0,0,12,0,1/6/2025 11:15,https://pbs.twimg.com/ext_tw_video_thumb/1876120393242816512/pu/img/9126yCeM6wIpHDuO.jpg,https://video.twimg.com/ext_tw_video/1876120393242816512/pu/vid/avc1/712x1280/wIBo7fYXlm4nFJ3b.mp4?tag=12
1876105686507250036,"Salam #sobatkristen
Apel Perdana 2025, Semangat Baru, Langkah Bersama!

Hari ini, Senin, 6 Januari 2025, Ditjen Bimas Kristen memulai perjalanan tahun baru dengan penuh semangat dan komitmen melalui apel perdana.

#kemenag #BimasKristen #SemangatBaruLangkahBersama #tahunbaru2025 https://t.co/XAxaDeTmc3",https://x.com/bimaskristenri/status/1876105686507250036,tweet,Ditjen Bimas Kristen,@bimaskristenri,Jakarta,,"#sobatkristen,#kemenag,#BimasKristen,#SemangatBaruLangkahBersama,#tahunbaru2025",0,0,0,1,30,0,1/6/2025 10:17,https://pbs.twimg.com/ext_tw_video_thumb/1876104989845950464/pu/img/0qn9N0TZuqUjN4PV.jpg,https://video.twimg.com/ext_tw_video/1876104989845950464/pu/vid/avc1/720x1280/ruMtemA15tZAhz1c.mp4?tag=12
1876104558201770268,"Tahun 2024 telah berhasil dilewati dengan perjuangan dan kebersamaan. Semoga tahun 2025 menjadi langkah baru untuk semangat dan perjalanan yang luar biasa.

#PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy #Swasembadaenergi #TahunBaru2025 #PLNSiagaNataru",https://x.com/plndisjatim/status/1876104558201770268,tweet,PLN Distribusi Jawa Timur,@plndisjatim,"Surabaya, Indonesia",,"#PLN,#PLNUntukIndonesia,#AcceleratingRenewableEnergy,#Swasembadaenergi,#TahunBaru2025,#PLNSiagaNataru",0,0,0,0,28,0,1/6/2025 10:12,,
1876078085122199791,"Electrizen, hidup ini berawal dari sebuah mimpi. Membawa keyakinan untuk meraih sebuah tujuan.

Selamat Tahun Baru 2025.

Energi Baru untuk Awal Perubahan
dan Semangat Keberlanjutan.

#PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy #Swasembadaenergi
#TahunBaru2025 https://t.co/LzWFTxbkk3",https://x.com/yaniar190/status/1876078085122199791,tweet,Yaniar Indra Dewi,@yaniar190,"East Java, Indonesia",,"#PLN,#PLNUntukIndonesia,#AcceleratingRenewableEnergy,#Swasembadaenergi,#TahunBaru2025",0,0,0,0,8,0,1/6/2025 8:27,https://pbs.twimg.com/ext_tw_video_thumb/1876078014263640064/pu/img/HqdNOO3K0uLdKsYo.jpg,https://video.twimg.com/ext_tw_video/1876078014263640064/pu/vid/avc1/1280x720/F2LPOH9UzNhoGWWA.mp4?tag=12
1876074379320434883,"Energi Baru untuk Awal Perubahan
dan Semangat Keberlanjutan.

#PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy #Swasembadaenergi
#TahunBaru2025",https://x.com/aajisetiyadi/status/1876074379320434883,tweet,Aji Setiyadi,@aajisetiyadi,,,"#PLN,#PLNUntukIndonesia,#AcceleratingRenewableEnergy,#Swasembadaenergi,#TahunBaru2025",0,0,0,0,5,0,1/6/2025 8:12,,
